"Cycle","pair_id","ref_prov","other_prov","hemi_type","mean_sync","sd_across_datasets","m"
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MALAYSIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MALAYSIA","Within",0.322886770532123,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MALDIVES","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MALDIVES","Between",0.214205789490395,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MARTINIQUE","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MARTINIQUE","Within",0.422844435290588,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MEXICO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MEXICO","Within",0.298537946534737,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MYANMAR","LAO PEOPLE'S DEMOCRATIC REPUBLIC","MYANMAR","Within",0.322885523823957,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NEW CALEDONIA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","NEW CALEDONIA","Between",0.355114089798884,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NICARAGUA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","NICARAGUA","Within",0.396265884912218,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PANAMA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PANAMA","Within",0.367719612802165,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PARAGUAY","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PARAGUAY","Between",0.17911129053558,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PERU","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PERU","Between",0.175348608843663,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PHILIPPINES","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PHILIPPINES","Within",0.420130337292376,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PUERTO RICO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","PUERTO RICO","Within",0.236867196607079,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SINGAPORE","LAO PEOPLE'S DEMOCRATIC REPUBLIC","SINGAPORE","Within",0.351203559702678,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SRI LANKA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","SRI LANKA","Within",0.253855251312444,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SURINAME","LAO PEOPLE'S DEMOCRATIC REPUBLIC","SURINAME","Within",0.226052251873888,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TAIWAN","LAO PEOPLE'S DEMOCRATIC REPUBLIC","TAIWAN","Within",0.238644684398671,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_THAILAND","LAO PEOPLE'S DEMOCRATIC REPUBLIC","THAILAND","Within",0.353965039583292,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TRINIDAD AND TOBAGO","LAO PEOPLE'S DEMOCRATIC REPUBLIC","TRINIDAD AND TOBAGO","Within",0.145249469335745,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VANUATU","LAO PEOPLE'S DEMOCRATIC REPUBLIC","VANUATU","Between",0.301263849015607,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VENEZUELA","LAO PEOPLE'S DEMOCRATIC REPUBLIC","VENEZUELA","Within",0.250425275961341,NA,50
"Multiannual","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VIET NAM","LAO PEOPLE'S DEMOCRATIC REPUBLIC","VIET NAM","Within",0.4568366062412,NA,50
"Multiannual","MALAYSIA_MALDIVES","MALAYSIA","MALDIVES","Between",0.281760220465897,NA,50
"Multiannual","MALAYSIA_MARTINIQUE","MALAYSIA","MARTINIQUE","Within",0.380353990977288,NA,50
"Multiannual","MALAYSIA_MEXICO","MALAYSIA","MEXICO","Within",0.296437638399584,NA,50
"Multiannual","MALAYSIA_MYANMAR","MALAYSIA","MYANMAR","Within",0.30853317377858,NA,50
"Multiannual","MALAYSIA_NEW CALEDONIA","MALAYSIA","NEW CALEDONIA","Between",0.166941796669329,NA,50
"Multiannual","MALAYSIA_NICARAGUA","MALAYSIA","NICARAGUA","Within",0.268531704136249,NA,50
"Multiannual","MALAYSIA_PANAMA","MALAYSIA","PANAMA","Within",0.191953118817841,NA,50
"Multiannual","MALAYSIA_PARAGUAY","MALAYSIA","PARAGUAY","Between",0.136049681536048,NA,50
"Multiannual","MALAYSIA_PERU","MALAYSIA","PERU","Between",0.238897946174244,NA,50
"Multiannual","MALAYSIA_PHILIPPINES","MALAYSIA","PHILIPPINES","Within",0.421769800423967,NA,50
"Multiannual","MALAYSIA_PUERTO RICO","MALAYSIA","PUERTO RICO","Within",0.275030544767813,NA,50
"Multiannual","MALAYSIA_SINGAPORE","MALAYSIA","SINGAPORE","Within",0.49946290167855,NA,50
"Multiannual","MALAYSIA_SRI LANKA","MALAYSIA","SRI LANKA","Within",0.200454475937001,NA,50
"Multiannual","MALAYSIA_SURINAME","MALAYSIA","SURINAME","Within",0.266278859879472,NA,50
"Multiannual","MALAYSIA_TAIWAN","MALAYSIA","TAIWAN","Within",0.395929106579203,NA,50
"Multiannual","MALAYSIA_THAILAND","MALAYSIA","THAILAND","Within",0.416634205020098,NA,50
"Multiannual","MALAYSIA_TRINIDAD AND TOBAGO","MALAYSIA","TRINIDAD AND TOBAGO","Within",0.290613231605254,NA,50
"Multiannual","MALAYSIA_VANUATU","MALAYSIA","VANUATU","Between",0.264706707134894,NA,50
"Multiannual","MALAYSIA_VENEZUELA","MALAYSIA","VENEZUELA","Within",0.207712120813709,NA,50
"Multiannual","MALAYSIA_VIET NAM","MALAYSIA","VIET NAM","Within",0.335397414237827,NA,50
"Multiannual","MALDIVES_MARTINIQUE","MALDIVES","MARTINIQUE","Between",0.0866485377659262,NA,50
"Multiannual","MALDIVES_MEXICO","MALDIVES","MEXICO","Between",0.16075777426992,NA,50
"Multiannual","MALDIVES_MYANMAR","MALDIVES","MYANMAR","Between",0.184933925215125,NA,50
"Multiannual","MALDIVES_NEW CALEDONIA","MALDIVES","NEW CALEDONIA","Within",0.148523982710917,NA,50
"Multiannual","MALDIVES_NICARAGUA","MALDIVES","NICARAGUA","Between",0.366685289585728,NA,50
"Multiannual","MALDIVES_PANAMA","MALDIVES","PANAMA","Between",0.305180790135795,NA,50
"Multiannual","MALDIVES_PARAGUAY","MALDIVES","PARAGUAY","Within",0.270584941348759,NA,50
"Multiannual","MALDIVES_PERU","MALDIVES","PERU","Within",0.171947581697342,NA,50
"Multiannual","MALDIVES_PHILIPPINES","MALDIVES","PHILIPPINES","Between",0.396515661312427,NA,50
"Multiannual","MALDIVES_PUERTO RICO","MALDIVES","PUERTO RICO","Between",0.157547809601543,NA,50
"Multiannual","MALDIVES_SINGAPORE","MALDIVES","SINGAPORE","Between",0.272981059533852,NA,50
"Multiannual","MALDIVES_SRI LANKA","MALDIVES","SRI LANKA","Between",0.224624556562161,NA,50
"Multiannual","MALDIVES_SURINAME","MALDIVES","SURINAME","Between",0.316195083937234,NA,50
"Multiannual","MALDIVES_TAIWAN","MALDIVES","TAIWAN","Between",0.303283965099553,NA,50
"Multiannual","MALDIVES_THAILAND","MALDIVES","THAILAND","Between",0.327075124179196,NA,50
"Multiannual","MALDIVES_TRINIDAD AND TOBAGO","MALDIVES","TRINIDAD AND TOBAGO","Between",0.244674150731558,NA,50
"Multiannual","MALDIVES_VANUATU","MALDIVES","VANUATU","Within",0.168664591682343,NA,50
"Multiannual","MALDIVES_VENEZUELA","MALDIVES","VENEZUELA","Between",0.204653440892366,NA,50
"Multiannual","MALDIVES_VIET NAM","MALDIVES","VIET NAM","Between",0.351280265934318,NA,50
"Multiannual","MARTINIQUE_MEXICO","MARTINIQUE","MEXICO","Within",0.401406337896901,NA,50
"Multiannual","MARTINIQUE_MYANMAR","MARTINIQUE","MYANMAR","Within",0.225570748769517,NA,50
"Multiannual","MARTINIQUE_NEW CALEDONIA","MARTINIQUE","NEW CALEDONIA","Between",0.168357301849002,NA,50
"Multiannual","MARTINIQUE_NICARAGUA","MARTINIQUE","NICARAGUA","Within",0.320736563584333,NA,50
"Multiannual","MARTINIQUE_PANAMA","MARTINIQUE","PANAMA","Within",0.237395628900236,NA,50
"Multiannual","MARTINIQUE_PARAGUAY","MARTINIQUE","PARAGUAY","Between",0.288596921165614,NA,50
"Multiannual","MARTINIQUE_PERU","MARTINIQUE","PERU","Between",0.276242513882991,NA,50
"Multiannual","MARTINIQUE_PHILIPPINES","MARTINIQUE","PHILIPPINES","Within",0.291044576985677,NA,50
"Multiannual","MARTINIQUE_PUERTO RICO","MARTINIQUE","PUERTO RICO","Within",0.258122359246784,NA,50
"Multiannual","MARTINIQUE_SINGAPORE","MARTINIQUE","SINGAPORE","Within",0.376564146393797,NA,50
"Multiannual","MARTINIQUE_SRI LANKA","MARTINIQUE","SRI LANKA","Within",0.189226296140118,NA,50
"Multiannual","MARTINIQUE_SURINAME","MARTINIQUE","SURINAME","Within",0.387391319437652,NA,50
"Multiannual","MARTINIQUE_TAIWAN","MARTINIQUE","TAIWAN","Within",0.268005096850775,NA,50
"Multiannual","MARTINIQUE_THAILAND","MARTINIQUE","THAILAND","Within",0.381306782729303,NA,50
"Multiannual","MARTINIQUE_TRINIDAD AND TOBAGO","MARTINIQUE","TRINIDAD AND TOBAGO","Within",0.21092570347632,NA,50
"Multiannual","MARTINIQUE_VANUATU","MARTINIQUE","VANUATU","Between",0.165947794140642,NA,50
"Multiannual","MARTINIQUE_VENEZUELA","MARTINIQUE","VENEZUELA","Within",0.172613533118695,NA,50
"Multiannual","MARTINIQUE_VIET NAM","MARTINIQUE","VIET NAM","Within",0.25567931776236,NA,50
"Multiannual","MEXICO_MYANMAR","MEXICO","MYANMAR","Within",0.185963150557945,NA,50
"Multiannual","MEXICO_NEW CALEDONIA","MEXICO","NEW CALEDONIA","Between",0.193386998019085,NA,50
"Multiannual","MEXICO_NICARAGUA","MEXICO","NICARAGUA","Within",0.327927296573313,NA,50
"Multiannual","MEXICO_PANAMA","MEXICO","PANAMA","Within",0.347147542068275,NA,50
"Multiannual","MEXICO_PARAGUAY","MEXICO","PARAGUAY","Between",0.325301211400262,NA,50
"Multiannual","MEXICO_PERU","MEXICO","PERU","Between",0.276761476878269,NA,50
"Multiannual","MEXICO_PHILIPPINES","MEXICO","PHILIPPINES","Within",0.248184960497199,NA,50
"Multiannual","MEXICO_PUERTO RICO","MEXICO","PUERTO RICO","Within",0.247604319174399,NA,50
"Multiannual","MEXICO_SINGAPORE","MEXICO","SINGAPORE","Within",0.283528885464763,NA,50
"Multiannual","MEXICO_SRI LANKA","MEXICO","SRI LANKA","Within",0.262531961576315,NA,50
"Multiannual","MEXICO_SURINAME","MEXICO","SURINAME","Within",0.335277635796698,NA,50
"Multiannual","MEXICO_TAIWAN","MEXICO","TAIWAN","Within",0.242060438149136,NA,50
"Multiannual","MEXICO_THAILAND","MEXICO","THAILAND","Within",0.255897050139425,NA,50
"Multiannual","MEXICO_TRINIDAD AND TOBAGO","MEXICO","TRINIDAD AND TOBAGO","Within",0.216091116558567,NA,50
"Multiannual","MEXICO_VANUATU","MEXICO","VANUATU","Between",0.0933629289564191,NA,50
"Multiannual","MEXICO_VENEZUELA","MEXICO","VENEZUELA","Within",0.170899869857688,NA,50
"Multiannual","MEXICO_VIET NAM","MEXICO","VIET NAM","Within",0.241403133877804,NA,50
"Multiannual","MYANMAR_NEW CALEDONIA","MYANMAR","NEW CALEDONIA","Between",0.284669556337888,NA,50
"Multiannual","MYANMAR_NICARAGUA","MYANMAR","NICARAGUA","Within",0.25004050735043,NA,50
"Multiannual","MYANMAR_PANAMA","MYANMAR","PANAMA","Within",0.375412432944773,NA,50
"Multiannual","MYANMAR_PARAGUAY","MYANMAR","PARAGUAY","Between",0.121977323122035,NA,50
"Multiannual","MYANMAR_PERU","MYANMAR","PERU","Between",0.136314735889564,NA,50
"Multiannual","MYANMAR_PHILIPPINES","MYANMAR","PHILIPPINES","Within",0.266001697391936,NA,50
"Multiannual","MYANMAR_PUERTO RICO","MYANMAR","PUERTO RICO","Within",0.296833182990725,NA,50
"Multiannual","MYANMAR_SINGAPORE","MYANMAR","SINGAPORE","Within",0.278690047157636,NA,50
"Multiannual","MYANMAR_SRI LANKA","MYANMAR","SRI LANKA","Within",0.232732415527293,NA,50
"Multiannual","MYANMAR_SURINAME","MYANMAR","SURINAME","Within",0.148576603399424,NA,50
"Multiannual","MYANMAR_TAIWAN","MYANMAR","TAIWAN","Within",0.305915015435274,NA,50
"Multiannual","MYANMAR_THAILAND","MYANMAR","THAILAND","Within",0.336813305675293,NA,50
"Multiannual","MYANMAR_TRINIDAD AND TOBAGO","MYANMAR","TRINIDAD AND TOBAGO","Within",0.135102507548325,NA,50
"Multiannual","MYANMAR_VANUATU","MYANMAR","VANUATU","Between",0.363734724662408,NA,50
"Multiannual","MYANMAR_VENEZUELA","MYANMAR","VENEZUELA","Within",0.273690149546605,NA,50
"Multiannual","MYANMAR_VIET NAM","MYANMAR","VIET NAM","Within",0.249502208708131,NA,50
"Multiannual","NEW CALEDONIA_NICARAGUA","NEW CALEDONIA","NICARAGUA","Between",0.239906758276428,NA,50
"Multiannual","NEW CALEDONIA_PANAMA","NEW CALEDONIA","PANAMA","Between",0.158124914050758,NA,50
"Multiannual","NEW CALEDONIA_PARAGUAY","NEW CALEDONIA","PARAGUAY","Within",0.0475204695728945,NA,50
"Multiannual","NEW CALEDONIA_PERU","NEW CALEDONIA","PERU","Within",0.107575154661083,NA,50
"Multiannual","NEW CALEDONIA_PHILIPPINES","NEW CALEDONIA","PHILIPPINES","Between",0.199972640222991,NA,50
"Multiannual","NEW CALEDONIA_PUERTO RICO","NEW CALEDONIA","PUERTO RICO","Between",0.130513558106111,NA,50
"Multiannual","NEW CALEDONIA_SINGAPORE","NEW CALEDONIA","SINGAPORE","Between",0.159040094316765,NA,50
"Multiannual","NEW CALEDONIA_SRI LANKA","NEW CALEDONIA","SRI LANKA","Between",0.194453454115357,NA,50
"Multiannual","NEW CALEDONIA_SURINAME","NEW CALEDONIA","SURINAME","Between",0.172769944921126,NA,50
"Multiannual","NEW CALEDONIA_TAIWAN","NEW CALEDONIA","TAIWAN","Between",0.164039166717332,NA,50
"Multiannual","NEW CALEDONIA_THAILAND","NEW CALEDONIA","THAILAND","Between",0.22021461875788,NA,50
"Multiannual","NEW CALEDONIA_TRINIDAD AND TOBAGO","NEW CALEDONIA","TRINIDAD AND TOBAGO","Between",0.184842147190979,NA,50
"Multiannual","NEW CALEDONIA_VANUATU","NEW CALEDONIA","VANUATU","Within",0.32950620202922,NA,50
"Multiannual","NEW CALEDONIA_VENEZUELA","NEW CALEDONIA","VENEZUELA","Between",0.205274632973133,NA,50
"Multiannual","NEW CALEDONIA_VIET NAM","NEW CALEDONIA","VIET NAM","Between",0.352188691173987,NA,50
"Multiannual","NICARAGUA_PANAMA","NICARAGUA","PANAMA","Within",0.411857832382093,NA,50
"Multiannual","NICARAGUA_PARAGUAY","NICARAGUA","PARAGUAY","Between",0.264356116474794,NA,50
"Multiannual","NICARAGUA_PERU","NICARAGUA","PERU","Between",0.194715299850645,NA,50
"Multiannual","NICARAGUA_PHILIPPINES","NICARAGUA","PHILIPPINES","Within",0.304627541972328,NA,50
"Multiannual","NICARAGUA_PUERTO RICO","NICARAGUA","PUERTO RICO","Within",0.24771068704295,NA,50
"Multiannual","NICARAGUA_SINGAPORE","NICARAGUA","SINGAPORE","Within",0.262263984438946,NA,50
"Multiannual","NICARAGUA_SRI LANKA","NICARAGUA","SRI LANKA","Within",0.320849552652287,NA,50
"Multiannual","NICARAGUA_SURINAME","NICARAGUA","SURINAME","Within",0.271901330169047,NA,50
"Multiannual","NICARAGUA_TAIWAN","NICARAGUA","TAIWAN","Within",0.183585484066488,NA,50
"Multiannual","NICARAGUA_THAILAND","NICARAGUA","THAILAND","Within",0.238427989253456,NA,50
"Multiannual","NICARAGUA_TRINIDAD AND TOBAGO","NICARAGUA","TRINIDAD AND TOBAGO","Within",0.184782794099498,NA,50
"Multiannual","NICARAGUA_VANUATU","NICARAGUA","VANUATU","Between",0.240849341536456,NA,50
"Multiannual","NICARAGUA_VENEZUELA","NICARAGUA","VENEZUELA","Within",0.242043643715493,NA,50
"Multiannual","NICARAGUA_VIET NAM","NICARAGUA","VIET NAM","Within",0.411162851930365,NA,50
"Multiannual","PANAMA_PARAGUAY","PANAMA","PARAGUAY","Between",0.25532920740878,NA,50
"Multiannual","PANAMA_PERU","PANAMA","PERU","Between",0.163271065615327,NA,50
"Multiannual","PANAMA_PHILIPPINES","PANAMA","PHILIPPINES","Within",0.259223396559442,NA,50
"Multiannual","PANAMA_PUERTO RICO","PANAMA","PUERTO RICO","Within",0.263123974737032,NA,50
"Multiannual","PANAMA_SINGAPORE","PANAMA","SINGAPORE","Within",0.271955332796409,NA,50
"Multiannual","PANAMA_SRI LANKA","PANAMA","SRI LANKA","Within",0.365386733312888,NA,50
"Multiannual","PANAMA_SURINAME","PANAMA","SURINAME","Within",0.219730261296984,NA,50
"Multiannual","PANAMA_TAIWAN","PANAMA","TAIWAN","Within",0.208658688410154,NA,50
"Multiannual","PANAMA_THAILAND","PANAMA","THAILAND","Within",0.209632392458301,NA,50
"Multiannual","PANAMA_TRINIDAD AND TOBAGO","PANAMA","TRINIDAD AND TOBAGO","Within",0.103139720234284,NA,50
"Multiannual","PANAMA_VANUATU","PANAMA","VANUATU","Between",0.263048895015806,NA,50
"Multiannual","PANAMA_VENEZUELA","PANAMA","VENEZUELA","Within",0.254882542846984,NA,50
"Multiannual","PANAMA_VIET NAM","PANAMA","VIET NAM","Within",0.218657049446652,NA,50
"Multiannual","PARAGUAY_PERU","PARAGUAY","PERU","Within",0.179962941443267,NA,50
"Multiannual","PARAGUAY_PHILIPPINES","PARAGUAY","PHILIPPINES","Between",0.187940644585049,NA,50
"Multiannual","PARAGUAY_PUERTO RICO","PARAGUAY","PUERTO RICO","Between",0.180518473997378,NA,50
"Multiannual","PARAGUAY_SINGAPORE","PARAGUAY","SINGAPORE","Between",0.127257929350317,NA,50
"Multiannual","PARAGUAY_SRI LANKA","PARAGUAY","SRI LANKA","Between",0.157860654066644,NA,50
"Multiannual","PARAGUAY_SURINAME","PARAGUAY","SURINAME","Between",0.329086637350154,NA,50
"Multiannual","PARAGUAY_TAIWAN","PARAGUAY","TAIWAN","Between",0.379238040886134,NA,50
"Multiannual","PARAGUAY_THAILAND","PARAGUAY","THAILAND","Between",0.211414891936212,NA,50
"Multiannual","PARAGUAY_TRINIDAD AND TOBAGO","PARAGUAY","TRINIDAD AND TOBAGO","Between",0.13437957270216,NA,50
"Multiannual","PARAGUAY_VANUATU","PARAGUAY","VANUATU","Within",0.0633694179265291,NA,50
"Multiannual","PARAGUAY_VENEZUELA","PARAGUAY","VENEZUELA","Between",0.119364888542146,NA,50
"Multiannual","PARAGUAY_VIET NAM","PARAGUAY","VIET NAM","Between",0.108932409911878,NA,50
"Multiannual","PERU_PHILIPPINES","PERU","PHILIPPINES","Between",0.152882438988326,NA,50
"Multiannual","PERU_PUERTO RICO","PERU","PUERTO RICO","Between",0.187324243867936,NA,50
"Multiannual","PERU_SINGAPORE","PERU","SINGAPORE","Between",0.208391721343616,NA,50
"Multiannual","PERU_SRI LANKA","PERU","SRI LANKA","Between",0.31320415836359,NA,50
"Multiannual","PERU_SURINAME","PERU","SURINAME","Between",0.244007631028138,NA,50
"Multiannual","PERU_TAIWAN","PERU","TAIWAN","Between",0.157844141759516,NA,50
"Multiannual","PERU_THAILAND","PERU","THAILAND","Between",0.200580306390788,NA,50
"Multiannual","PERU_TRINIDAD AND TOBAGO","PERU","TRINIDAD AND TOBAGO","Between",0.217600039944913,NA,50
"Multiannual","PERU_VANUATU","PERU","VANUATU","Within",0.142799782901963,NA,50
"Multiannual","PERU_VENEZUELA","PERU","VENEZUELA","Between",0.075264080600571,NA,50
"Multiannual","PERU_VIET NAM","PERU","VIET NAM","Between",0.250258336488373,NA,50
"Multiannual","PHILIPPINES_PUERTO RICO","PHILIPPINES","PUERTO RICO","Within",0.220900742081852,NA,50
"Multiannual","PHILIPPINES_SINGAPORE","PHILIPPINES","SINGAPORE","Within",0.404853369755271,NA,50
"Multiannual","PHILIPPINES_SRI LANKA","PHILIPPINES","SRI LANKA","Within",0.259182126699502,NA,50
"Multiannual","PHILIPPINES_SURINAME","PHILIPPINES","SURINAME","Within",0.193845068198373,NA,50
"Multiannual","PHILIPPINES_TAIWAN","PHILIPPINES","TAIWAN","Within",0.282196176100381,NA,50
"Multiannual","PHILIPPINES_THAILAND","PHILIPPINES","THAILAND","Within",0.398924763340203,NA,50
"Multiannual","PHILIPPINES_TRINIDAD AND TOBAGO","PHILIPPINES","TRINIDAD AND TOBAGO","Within",0.172829569393913,NA,50
"Multiannual","PHILIPPINES_VANUATU","PHILIPPINES","VANUATU","Between",0.160699801452164,NA,50
"Multiannual","PHILIPPINES_VENEZUELA","PHILIPPINES","VENEZUELA","Within",0.241971364080743,NA,50
"Multiannual","PHILIPPINES_VIET NAM","PHILIPPINES","VIET NAM","Within",0.471315081062296,NA,50
"Multiannual","PUERTO RICO_SINGAPORE","PUERTO RICO","SINGAPORE","Within",0.390749246106403,NA,50
"Multiannual","PUERTO RICO_SRI LANKA","PUERTO RICO","SRI LANKA","Within",0.165463573284021,NA,50
"Multiannual","PUERTO RICO_SURINAME","PUERTO RICO","SURINAME","Within",0.189334450964198,NA,50
"Multiannual","PUERTO RICO_TAIWAN","PUERTO RICO","TAIWAN","Within",0.276730143111825,NA,50
"Multiannual","PUERTO RICO_THAILAND","PUERTO RICO","THAILAND","Within",0.327874423098533,NA,50
"Multiannual","PUERTO RICO_TRINIDAD AND TOBAGO","PUERTO RICO","TRINIDAD AND TOBAGO","Within",0.197413901265435,NA,50
"Multiannual","PUERTO RICO_VANUATU","PUERTO RICO","VANUATU","Between",0.230420542931021,NA,50
"Multiannual","PUERTO RICO_VENEZUELA","PUERTO RICO","VENEZUELA","Within",0.334928872541645,NA,50
"Multiannual","PUERTO RICO_VIET NAM","PUERTO RICO","VIET NAM","Within",0.220605271606635,NA,50
"Multiannual","SINGAPORE_SRI LANKA","SINGAPORE","SRI LANKA","Within",0.126843753246871,NA,50
"Multiannual","SINGAPORE_SURINAME","SINGAPORE","SURINAME","Within",0.190022264465465,NA,50
"Multiannual","SINGAPORE_TAIWAN","SINGAPORE","TAIWAN","Within",0.319057041838155,NA,50
"Multiannual","SINGAPORE_THAILAND","SINGAPORE","THAILAND","Within",0.442465538370584,NA,50
"Multiannual","SINGAPORE_TRINIDAD AND TOBAGO","SINGAPORE","TRINIDAD AND TOBAGO","Within",0.251047647964453,NA,50
"Multiannual","SINGAPORE_VANUATU","SINGAPORE","VANUATU","Between",0.19176296694914,NA,50
"Multiannual","SINGAPORE_VENEZUELA","SINGAPORE","VENEZUELA","Within",0.298343082512125,NA,50
"Multiannual","SINGAPORE_VIET NAM","SINGAPORE","VIET NAM","Within",0.353297177127701,NA,50
"Multiannual","SRI LANKA_SURINAME","SRI LANKA","SURINAME","Within",0.198568371913005,NA,50
"Multiannual","SRI LANKA_TAIWAN","SRI LANKA","TAIWAN","Within",0.163301874693,NA,50
"Multiannual","SRI LANKA_THAILAND","SRI LANKA","THAILAND","Within",0.178718676617926,NA,50
"Multiannual","SRI LANKA_TRINIDAD AND TOBAGO","SRI LANKA","TRINIDAD AND TOBAGO","Within",0.0790699777102375,NA,50
"Multiannual","SRI LANKA_VANUATU","SRI LANKA","VANUATU","Between",0.176030286516355,NA,50
"Multiannual","SRI LANKA_VENEZUELA","SRI LANKA","VENEZUELA","Within",0.180895262325016,NA,50
"Multiannual","SRI LANKA_VIET NAM","SRI LANKA","VIET NAM","Within",0.282067986063277,NA,50
"Multiannual","SURINAME_TAIWAN","SURINAME","TAIWAN","Within",0.300173639526361,NA,50
"Multiannual","SURINAME_THAILAND","SURINAME","THAILAND","Within",0.223826939133594,NA,50
"Multiannual","SURINAME_TRINIDAD AND TOBAGO","SURINAME","TRINIDAD AND TOBAGO","Within",0.237796542807713,NA,50
"Multiannual","SURINAME_VANUATU","SURINAME","VANUATU","Between",0.112750533620477,NA,50
"Multiannual","SURINAME_VENEZUELA","SURINAME","VENEZUELA","Within",0.116854673859523,NA,50
"Multiannual","SURINAME_VIET NAM","SURINAME","VIET NAM","Within",0.215676777538186,NA,50
"Multiannual","TAIWAN_THAILAND","TAIWAN","THAILAND","Within",0.427287215187523,NA,50
"Multiannual","TAIWAN_TRINIDAD AND TOBAGO","TAIWAN","TRINIDAD AND TOBAGO","Within",0.26175591643899,NA,50
"Multiannual","TAIWAN_VANUATU","TAIWAN","VANUATU","Between",0.23749193842558,NA,50
"Multiannual","TAIWAN_VENEZUELA","TAIWAN","VENEZUELA","Within",0.237648948554316,NA,50
"Multiannual","TAIWAN_VIET NAM","TAIWAN","VIET NAM","Within",0.216367656020347,NA,50
"Multiannual","THAILAND_TRINIDAD AND TOBAGO","THAILAND","TRINIDAD AND TOBAGO","Within",0.231788439372029,NA,50
"Multiannual","THAILAND_VANUATU","THAILAND","VANUATU","Between",0.214102849633353,NA,50
