"Cycle","hemisphere_pairing","pair_id","mean_sync"
"Multiannual","Within","DOMINICAN REPUBLIC_TRINIDAD AND TOBAGO",0.238393665433692
"Multiannual","Within","DOMINICAN REPUBLIC_VENEZUELA",0.222156240957433
"Multiannual","Within","DOMINICAN REPUBLIC_VIET NAM",0.373785558091367
"Multiannual","Within","ECUADOR_FIJI",0.101184253444874
"Multiannual","Within","ECUADOR_FRENCH POLYNESIA",0.156109593130838
"Multiannual","Within","ECUADOR_MALDIVES",0.210443044399696
"Multiannual","Within","ECUADOR_NEW CALEDONIA",0.0977169917949911
"Multiannual","Within","ECUADOR_PARAGUAY",0.319183611524644
"Multiannual","Within","ECUADOR_PERU",0.314460240385164
"Multiannual","Within","ECUADOR_VANUATU",0.0933711070140857
"Multiannual","Within","EL SALVADOR_FRENCH GUIANA",0.169384762609508
"Multiannual","Within","EL SALVADOR_GUADELOUPE",0.256637927848935
"Multiannual","Within","EL SALVADOR_GUATEMALA",0.353528602572553
"Multiannual","Within","EL SALVADOR_GUYANA",0.313784902683462
"Multiannual","Within","EL SALVADOR_HONDURAS",0.40979244253438
"Multiannual","Within","EL SALVADOR_INDIA",0.180666286688355
"Multiannual","Within","EL SALVADOR_INDONESIA",0.309501802865158
"Multiannual","Within","EL SALVADOR_JAMAICA",0.270365437794417
"Multiannual","Within","EL SALVADOR_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.238309013602845
"Multiannual","Within","EL SALVADOR_MALAYSIA",0.335063950139517
"Multiannual","Within","EL SALVADOR_MARTINIQUE",0.203239793980821
"Multiannual","Within","EL SALVADOR_MEXICO",0.275309886298173
"Multiannual","Within","EL SALVADOR_MYANMAR",0.268343278340231
"Multiannual","Within","EL SALVADOR_NICARAGUA",0.384311085401124
"Multiannual","Within","EL SALVADOR_PANAMA",0.375831177583613
"Multiannual","Within","EL SALVADOR_PHILIPPINES",0.29374555493212
"Multiannual","Within","EL SALVADOR_PUERTO RICO",0.250561499231682
"Multiannual","Within","EL SALVADOR_SINGAPORE",0.211542367909154
"Multiannual","Within","EL SALVADOR_SRI LANKA",0.251907702335503
"Multiannual","Within","EL SALVADOR_SURINAME",0.249265050113251
"Multiannual","Within","EL SALVADOR_TAIWAN",0.389374369033515
"Multiannual","Within","EL SALVADOR_THAILAND",0.268381892923003
"Multiannual","Within","EL SALVADOR_TRINIDAD AND TOBAGO",0.239197305923678
"Multiannual","Within","EL SALVADOR_VENEZUELA",0.354954342805877
"Multiannual","Within","EL SALVADOR_VIET NAM",0.299695485166257
"Multiannual","Within","FIJI_FRENCH POLYNESIA",0.149442543248914
"Multiannual","Within","FIJI_MALDIVES",0.332601009429162
"Multiannual","Within","FIJI_NEW CALEDONIA",0.3821150697505
"Multiannual","Within","FIJI_PARAGUAY",0.0620251641908865
"Multiannual","Within","FIJI_PERU",0.152898800651567
"Multiannual","Within","FIJI_VANUATU",0.459800981766417
"Multiannual","Within","FRENCH GUIANA_GUADELOUPE",0.386817493369245
"Multiannual","Within","FRENCH GUIANA_GUATEMALA",0.251555261984881
"Multiannual","Within","FRENCH GUIANA_GUYANA",0.265939894626717
"Multiannual","Within","FRENCH GUIANA_HONDURAS",0.230779549599271
"Multiannual","Within","FRENCH GUIANA_INDIA",0.196812223214772
"Multiannual","Within","FRENCH GUIANA_INDONESIA",0.293775921595183
"Multiannual","Within","FRENCH GUIANA_JAMAICA",0.208038681241742
"Multiannual","Within","FRENCH GUIANA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.294042243300879
"Multiannual","Within","FRENCH GUIANA_MALAYSIA",0.261264876984819
"Multiannual","Within","FRENCH GUIANA_MARTINIQUE",0.514190430812657
"Multiannual","Within","FRENCH GUIANA_MEXICO",0.371245308185028
"Multiannual","Within","FRENCH GUIANA_MYANMAR",0.198223840575593
"Multiannual","Within","FRENCH GUIANA_NICARAGUA",0.235874959693393
"Multiannual","Within","FRENCH GUIANA_PANAMA",0.173498219740749
"Multiannual","Within","FRENCH GUIANA_PHILIPPINES",0.244077560123592
"Multiannual","Within","FRENCH GUIANA_PUERTO RICO",0.259496671967941
"Multiannual","Within","FRENCH GUIANA_SINGAPORE",0.27540555563899
"Multiannual","Within","FRENCH GUIANA_SRI LANKA",0.207293366533769
"Multiannual","Within","FRENCH GUIANA_SURINAME",0.343767431951837
"Multiannual","Within","FRENCH GUIANA_TAIWAN",0.191190872509956
"Multiannual","Within","FRENCH GUIANA_THAILAND",0.303194286518348
"Multiannual","Within","FRENCH GUIANA_TRINIDAD AND TOBAGO",0.201510519088888
"Multiannual","Within","FRENCH GUIANA_VENEZUELA",0.208624875273035
"Multiannual","Within","FRENCH GUIANA_VIET NAM",0.278782439853581
"Multiannual","Within","FRENCH POLYNESIA_MALDIVES",0.181521602913594
"Multiannual","Within","FRENCH POLYNESIA_NEW CALEDONIA",0.254237627584488
"Multiannual","Within","FRENCH POLYNESIA_PARAGUAY",0.176448684099677
"Multiannual","Within","FRENCH POLYNESIA_PERU",0.23034394051813
"Multiannual","Within","FRENCH POLYNESIA_VANUATU",0.224872389503117
"Multiannual","Within","GUADELOUPE_GUATEMALA",0.306590112173836
"Multiannual","Within","GUADELOUPE_GUYANA",0.25075007649815
"Multiannual","Within","GUADELOUPE_HONDURAS",0.325207917983808
"Multiannual","Within","GUADELOUPE_INDIA",0.256542442500471
"Multiannual","Within","GUADELOUPE_INDONESIA",0.275863214624571
"Multiannual","Within","GUADELOUPE_JAMAICA",0.284703183167648
"Multiannual","Within","GUADELOUPE_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.461292425478176
"Multiannual","Within","GUADELOUPE_MALAYSIA",0.310453608149336
"Multiannual","Within","GUADELOUPE_MARTINIQUE",0.585461529200078
"Multiannual","Within","GUADELOUPE_MEXICO",0.391867744044537
"Multiannual","Within","GUADELOUPE_MYANMAR",0.245608724659749
"Multiannual","Within","GUADELOUPE_NICARAGUA",0.323877412012016
"Multiannual","Within","GUADELOUPE_PANAMA",0.25679101803287
"Multiannual","Within","GUADELOUPE_PHILIPPINES",0.217968844441474
"Multiannual","Within","GUADELOUPE_PUERTO RICO",0.296027078754331
"Multiannual","Within","GUADELOUPE_SINGAPORE",0.264997676272806
"Multiannual","Within","GUADELOUPE_SRI LANKA",0.250060810441734
"Multiannual","Within","GUADELOUPE_SURINAME",0.385628941211895
"Multiannual","Within","GUADELOUPE_TAIWAN",0.275635209851752
"Multiannual","Within","GUADELOUPE_THAILAND",0.255209055154045
"Multiannual","Within","GUADELOUPE_TRINIDAD AND TOBAGO",0.222253878167152
"Multiannual","Within","GUADELOUPE_VENEZUELA",0.172881680617455
"Multiannual","Within","GUADELOUPE_VIET NAM",0.258033767558094
"Multiannual","Within","GUATEMALA_GUYANA",0.255198884163411
"Multiannual","Within","GUATEMALA_HONDURAS",0.504938963432774
"Multiannual","Within","GUATEMALA_INDIA",0.235317693732462
"Multiannual","Within","GUATEMALA_INDONESIA",0.349807816734549
"Multiannual","Within","GUATEMALA_JAMAICA",0.3020053187829
"Multiannual","Within","GUATEMALA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.294774602800143
"Multiannual","Within","GUATEMALA_MALAYSIA",0.314590948783688
"Multiannual","Within","GUATEMALA_MARTINIQUE",0.21353622206627
"Multiannual","Within","GUATEMALA_MEXICO",0.377337042953563
"Multiannual","Within","GUATEMALA_MYANMAR",0.263417798732911
"Multiannual","Within","GUATEMALA_NICARAGUA",0.326301651983331
"Multiannual","Within","GUATEMALA_PANAMA",0.314871990132058
"Multiannual","Within","GUATEMALA_PHILIPPINES",0.298761737047875
"Multiannual","Within","GUATEMALA_PUERTO RICO",0.274246843982716
"Multiannual","Within","GUATEMALA_SINGAPORE",0.262596511271184
"Multiannual","Within","GUATEMALA_SRI LANKA",0.25235406466104
"Multiannual","Within","GUATEMALA_SURINAME",0.247839538439093
"Multiannual","Within","GUATEMALA_TAIWAN",0.286836034120239
"Multiannual","Within","GUATEMALA_THAILAND",0.277115467317182
"Multiannual","Within","GUATEMALA_TRINIDAD AND TOBAGO",0.225031384222719
"Multiannual","Within","GUATEMALA_VENEZUELA",0.230556795728066
"Multiannual","Within","GUATEMALA_VIET NAM",0.259128612929219
"Multiannual","Within","GUYANA_HONDURAS",0.278313332951124
"Multiannual","Within","GUYANA_INDIA",0.185918508993763
"Multiannual","Within","GUYANA_INDONESIA",0.395864742868136
"Multiannual","Within","GUYANA_JAMAICA",0.297421836736494
"Multiannual","Within","GUYANA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.24353519363474
"Multiannual","Within","GUYANA_MALAYSIA",0.393814090612319
"Multiannual","Within","GUYANA_MARTINIQUE",0.260912018717231
"Multiannual","Within","GUYANA_MEXICO",0.278186198146877
"Multiannual","Within","GUYANA_MYANMAR",0.25053277146211
"Multiannual","Within","GUYANA_NICARAGUA",0.242887173342392
"Multiannual","Within","GUYANA_PANAMA",0.281942476848623
"Multiannual","Within","GUYANA_PHILIPPINES",0.304145713685785
"Multiannual","Within","GUYANA_PUERTO RICO",0.262883641683205
"Multiannual","Within","GUYANA_SINGAPORE",0.300128793365373
"Multiannual","Within","GUYANA_SRI LANKA",0.21302685840946
"Multiannual","Within","GUYANA_SURINAME",0.34411542670502
"Multiannual","Within","GUYANA_TAIWAN",0.392237779609825
"Multiannual","Within","GUYANA_THAILAND",0.324268243202639
"Multiannual","Within","GUYANA_TRINIDAD AND TOBAGO",0.203288377490738
"Multiannual","Within","GUYANA_VENEZUELA",0.233044238899475
"Multiannual","Within","GUYANA_VIET NAM",0.21130872491191
"Multiannual","Within","HONDURAS_INDIA",0.186164188649507
"Multiannual","Within","HONDURAS_INDONESIA",0.360679025213737
"Multiannual","Within","HONDURAS_JAMAICA",0.425948147385634
"Multiannual","Within","HONDURAS_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.383322057738179
"Multiannual","Within","HONDURAS_MALAYSIA",0.392368227722409
"Multiannual","Within","HONDURAS_MARTINIQUE",0.245337662524559
"Multiannual","Within","HONDURAS_MEXICO",0.340994705371772
"Multiannual","Within","HONDURAS_MYANMAR",0.287344706051177
"Multiannual","Within","HONDURAS_NICARAGUA",0.372820245111262
"Multiannual","Within","HONDURAS_PANAMA",0.28768187805341
"Multiannual","Within","HONDURAS_PHILIPPINES",0.350857749901062
"Multiannual","Within","HONDURAS_PUERTO RICO",0.319949470449639
"Multiannual","Within","HONDURAS_SINGAPORE",0.372960491202991
"Multiannual","Within","HONDURAS_SRI LANKA",0.202673211088048
"Multiannual","Within","HONDURAS_SURINAME",0.218224866402381
"Multiannual","Within","HONDURAS_TAIWAN",0.374694031525766
"Multiannual","Within","HONDURAS_THAILAND",0.33887028294074
"Multiannual","Within","HONDURAS_TRINIDAD AND TOBAGO",0.325670718745553
"Multiannual","Within","HONDURAS_VENEZUELA",0.30373157204807
"Multiannual","Within","HONDURAS_VIET NAM",0.287729005546211
"Multiannual","Within","INDIA_INDONESIA",0.215812124223879
"Multiannual","Within","INDIA_JAMAICA",0.19444473655174
"Multiannual","Within","INDIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.288960566864554
"Multiannual","Within","INDIA_MALAYSIA",0.155620729795643
"Multiannual","Within","INDIA_MARTINIQUE",0.246715195020324
"Multiannual","Within","INDIA_MEXICO",0.215920552215886
"Multiannual","Within","INDIA_MYANMAR",0.190147537439644
"Multiannual","Within","INDIA_NICARAGUA",0.218988528190507
"Multiannual","Within","INDIA_PANAMA",0.257831004649137
"Multiannual","Within","INDIA_PHILIPPINES",0.216837119102246
"Multiannual","Within","INDIA_PUERTO RICO",0.105848777845836
"Multiannual","Within","INDIA_SINGAPORE",0.104383551936556
"Multiannual","Within","INDIA_SRI LANKA",0.305864488557678
"Multiannual","Within","INDIA_SURINAME",0.223535435522675
"Multiannual","Within","INDIA_TAIWAN",0.117980658565862
"Multiannual","Within","INDIA_THAILAND",0.181933835487696
"Multiannual","Within","INDIA_TRINIDAD AND TOBAGO",0.234430320633856
"Multiannual","Within","INDIA_VENEZUELA",0.139108484236238
"Multiannual","Within","INDIA_VIET NAM",0.24275067784894
"Multiannual","Within","INDONESIA_JAMAICA",0.39579410157395
"Multiannual","Within","INDONESIA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.312750982529995
"Multiannual","Within","INDONESIA_MALAYSIA",0.379863142028252
"Multiannual","Within","INDONESIA_MARTINIQUE",0.2906930674118
"Multiannual","Within","INDONESIA_MEXICO",0.331951649812767
"Multiannual","Within","INDONESIA_MYANMAR",0.218647365922958
"Multiannual","Within","INDONESIA_NICARAGUA",0.331227751870854
"Multiannual","Within","INDONESIA_PANAMA",0.249177320197624
"Multiannual","Within","INDONESIA_PHILIPPINES",0.360217625416463
"Multiannual","Within","INDONESIA_PUERTO RICO",0.227470412369995
"Multiannual","Within","INDONESIA_SINGAPORE",0.366144864451975
"Multiannual","Within","INDONESIA_SRI LANKA",0.25193454317849
"Multiannual","Within","INDONESIA_SURINAME",0.29281546793106
"Multiannual","Within","INDONESIA_TAIWAN",0.281379579921592
"Multiannual","Within","INDONESIA_THAILAND",0.294482820301961
"Multiannual","Within","INDONESIA_TRINIDAD AND TOBAGO",0.257633118673088
"Multiannual","Within","INDONESIA_VENEZUELA",0.233038250987507
"Multiannual","Within","INDONESIA_VIET NAM",0.364460012337876
"Multiannual","Within","JAMAICA_LAO PEOPLE'S DEMOCRATIC REPUBLIC",0.369487877258463
"Multiannual","Within","JAMAICA_MALAYSIA",0.337717637362751
"Multiannual","Within","JAMAICA_MARTINIQUE",0.317891620410738
"Multiannual","Within","JAMAICA_MEXICO",0.330118862414442
"Multiannual","Within","JAMAICA_MYANMAR",0.161837099245547
"Multiannual","Within","JAMAICA_NICARAGUA",0.325424921834687
"Multiannual","Within","JAMAICA_PANAMA",0.235931873987444
"Multiannual","Within","JAMAICA_PHILIPPINES",0.410983679251808
"Multiannual","Within","JAMAICA_PUERTO RICO",0.267819097381747
"Multiannual","Within","JAMAICA_SINGAPORE",0.326962582571256
"Multiannual","Within","JAMAICA_SRI LANKA",0.20215670724972
"Multiannual","Within","JAMAICA_SURINAME",0.324051978319996
"Multiannual","Within","JAMAICA_TAIWAN",0.388092483297932
"Multiannual","Within","JAMAICA_THAILAND",0.437237413228338
"Multiannual","Within","JAMAICA_TRINIDAD AND TOBAGO",0.309304058968999
"Multiannual","Within","JAMAICA_VENEZUELA",0.219870543466777
"Multiannual","Within","JAMAICA_VIET NAM",0.34963026115158
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MALAYSIA",0.322886770532123
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MARTINIQUE",0.422844435290588
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MEXICO",0.298537946534737
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_MYANMAR",0.322885523823957
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_NICARAGUA",0.396265884912218
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PANAMA",0.367719612802165
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PHILIPPINES",0.420130337292376
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_PUERTO RICO",0.236867196607079
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SINGAPORE",0.351203559702678
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SRI LANKA",0.253855251312444
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_SURINAME",0.226052251873888
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TAIWAN",0.238644684398671
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_THAILAND",0.353965039583292
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_TRINIDAD AND TOBAGO",0.145249469335745
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VENEZUELA",0.250425275961341
"Multiannual","Within","LAO PEOPLE'S DEMOCRATIC REPUBLIC_VIET NAM",0.4568366062412
"Multiannual","Within","MALAYSIA_MARTINIQUE",0.380353990977288
"Multiannual","Within","MALAYSIA_MEXICO",0.296437638399584
"Multiannual","Within","MALAYSIA_MYANMAR",0.30853317377858
"Multiannual","Within","MALAYSIA_NICARAGUA",0.268531704136249
"Multiannual","Within","MALAYSIA_PANAMA",0.191953118817841
"Multiannual","Within","MALAYSIA_PHILIPPINES",0.421769800423967
"Multiannual","Within","MALAYSIA_PUERTO RICO",0.275030544767813
"Multiannual","Within","MALAYSIA_SINGAPORE",0.49946290167855
"Multiannual","Within","MALAYSIA_SRI LANKA",0.200454475937001
"Multiannual","Within","MALAYSIA_SURINAME",0.266278859879472
"Multiannual","Within","MALAYSIA_TAIWAN",0.395929106579203
"Multiannual","Within","MALAYSIA_THAILAND",0.416634205020098
"Multiannual","Within","MALAYSIA_TRINIDAD AND TOBAGO",0.290613231605254
"Multiannual","Within","MALAYSIA_VENEZUELA",0.207712120813709
"Multiannual","Within","MALAYSIA_VIET NAM",0.335397414237827
"Multiannual","Within","MALDIVES_NEW CALEDONIA",0.148523982710917
"Multiannual","Within","MALDIVES_PARAGUAY",0.270584941348759
"Multiannual","Within","MALDIVES_PERU",0.171947581697342
"Multiannual","Within","MALDIVES_VANUATU",0.168664591682343
"Multiannual","Within","MARTINIQUE_MEXICO",0.401406337896901
"Multiannual","Within","MARTINIQUE_MYANMAR",0.225570748769517
"Multiannual","Within","MARTINIQUE_NICARAGUA",0.320736563584333
"Multiannual","Within","MARTINIQUE_PANAMA",0.237395628900236
"Multiannual","Within","MARTINIQUE_PHILIPPINES",0.291044576985677
"Multiannual","Within","MARTINIQUE_PUERTO RICO",0.258122359246784
"Multiannual","Within","MARTINIQUE_SINGAPORE",0.376564146393797
"Multiannual","Within","MARTINIQUE_SRI LANKA",0.189226296140118
"Multiannual","Within","MARTINIQUE_SURINAME",0.387391319437652
"Multiannual","Within","MARTINIQUE_TAIWAN",0.268005096850775
"Multiannual","Within","MARTINIQUE_THAILAND",0.381306782729303
"Multiannual","Within","MARTINIQUE_TRINIDAD AND TOBAGO",0.21092570347632
"Multiannual","Within","MARTINIQUE_VENEZUELA",0.172613533118695
"Multiannual","Within","MARTINIQUE_VIET NAM",0.25567931776236
"Multiannual","Within","MEXICO_MYANMAR",0.185963150557945
"Multiannual","Within","MEXICO_NICARAGUA",0.327927296573313
"Multiannual","Within","MEXICO_PANAMA",0.347147542068275
"Multiannual","Within","MEXICO_PHILIPPINES",0.248184960497199
"Multiannual","Within","MEXICO_PUERTO RICO",0.247604319174399
"Multiannual","Within","MEXICO_SINGAPORE",0.283528885464763
"Multiannual","Within","MEXICO_SRI LANKA",0.262531961576315
"Multiannual","Within","MEXICO_SURINAME",0.335277635796698
"Multiannual","Within","MEXICO_TAIWAN",0.242060438149136
"Multiannual","Within","MEXICO_THAILAND",0.255897050139425
"Multiannual","Within","MEXICO_TRINIDAD AND TOBAGO",0.216091116558567
"Multiannual","Within","MEXICO_VENEZUELA",0.170899869857688
"Multiannual","Within","MEXICO_VIET NAM",0.241403133877804
"Multiannual","Within","MYANMAR_NICARAGUA",0.25004050735043
"Multiannual","Within","MYANMAR_PANAMA",0.375412432944773
"Multiannual","Within","MYANMAR_PHILIPPINES",0.266001697391936
"Multiannual","Within","MYANMAR_PUERTO RICO",0.296833182990725
"Multiannual","Within","MYANMAR_SINGAPORE",0.278690047157636
"Multiannual","Within","MYANMAR_SRI LANKA",0.232732415527293
"Multiannual","Within","MYANMAR_SURINAME",0.148576603399424
"Multiannual","Within","MYANMAR_TAIWAN",0.305915015435274
"Multiannual","Within","MYANMAR_THAILAND",0.336813305675293
"Multiannual","Within","MYANMAR_TRINIDAD AND TOBAGO",0.135102507548325
"Multiannual","Within","MYANMAR_VENEZUELA",0.273690149546605
"Multiannual","Within","MYANMAR_VIET NAM",0.249502208708131
"Multiannual","Within","NEW CALEDONIA_PARAGUAY",0.0475204695728945
"Multiannual","Within","NEW CALEDONIA_PERU",0.107575154661083
"Multiannual","Within","NEW CALEDONIA_VANUATU",0.32950620202922
"Multiannual","Within","NICARAGUA_PANAMA",0.411857832382093
"Multiannual","Within","NICARAGUA_PHILIPPINES",0.304627541972328
"Multiannual","Within","NICARAGUA_PUERTO RICO",0.24771068704295
"Multiannual","Within","NICARAGUA_SINGAPORE",0.262263984438946
"Multiannual","Within","NICARAGUA_SRI LANKA",0.320849552652287
"Multiannual","Within","NICARAGUA_SURINAME",0.271901330169047
"Multiannual","Within","NICARAGUA_TAIWAN",0.183585484066488
"Multiannual","Within","NICARAGUA_THAILAND",0.238427989253456
"Multiannual","Within","NICARAGUA_TRINIDAD AND TOBAGO",0.184782794099498
"Multiannual","Within","NICARAGUA_VENEZUELA",0.242043643715493
"Multiannual","Within","NICARAGUA_VIET NAM",0.411162851930365
"Multiannual","Within","PANAMA_PHILIPPINES",0.259223396559442
"Multiannual","Within","PANAMA_PUERTO RICO",0.263123974737032
"Multiannual","Within","PANAMA_SINGAPORE",0.271955332796409
"Multiannual","Within","PANAMA_SRI LANKA",0.365386733312888
"Multiannual","Within","PANAMA_SURINAME",0.219730261296984
"Multiannual","Within","PANAMA_TAIWAN",0.208658688410154
"Multiannual","Within","PANAMA_THAILAND",0.209632392458301
"Multiannual","Within","PANAMA_TRINIDAD AND TOBAGO",0.103139720234284
"Multiannual","Within","PANAMA_VENEZUELA",0.254882542846984
"Multiannual","Within","PANAMA_VIET NAM",0.218657049446652
"Multiannual","Within","PARAGUAY_PERU",0.179962941443267
"Multiannual","Within","PARAGUAY_VANUATU",0.0633694179265291
"Multiannual","Within","PERU_VANUATU",0.142799782901963
"Multiannual","Within","PHILIPPINES_PUERTO RICO",0.220900742081852
"Multiannual","Within","PHILIPPINES_SINGAPORE",0.404853369755271
"Multiannual","Within","PHILIPPINES_SRI LANKA",0.259182126699502
"Multiannual","Within","PHILIPPINES_SURINAME",0.193845068198373
"Multiannual","Within","PHILIPPINES_TAIWAN",0.282196176100381
"Multiannual","Within","PHILIPPINES_THAILAND",0.398924763340203
"Multiannual","Within","PHILIPPINES_TRINIDAD AND TOBAGO",0.172829569393913
"Multiannual","Within","PHILIPPINES_VENEZUELA",0.241971364080743
"Multiannual","Within","PHILIPPINES_VIET NAM",0.471315081062296
"Multiannual","Within","PUERTO RICO_SINGAPORE",0.390749246106403
"Multiannual","Within","PUERTO RICO_SRI LANKA",0.165463573284021
"Multiannual","Within","PUERTO RICO_SURINAME",0.189334450964198
"Multiannual","Within","PUERTO RICO_TAIWAN",0.276730143111825
"Multiannual","Within","PUERTO RICO_THAILAND",0.327874423098533
"Multiannual","Within","PUERTO RICO_TRINIDAD AND TOBAGO",0.197413901265435
"Multiannual","Within","PUERTO RICO_VENEZUELA",0.334928872541645
"Multiannual","Within","PUERTO RICO_VIET NAM",0.220605271606635
"Multiannual","Within","SINGAPORE_SRI LANKA",0.126843753246871
"Multiannual","Within","SINGAPORE_SURINAME",0.190022264465465
"Multiannual","Within","SINGAPORE_TAIWAN",0.319057041838155
"Multiannual","Within","SINGAPORE_THAILAND",0.442465538370584
"Multiannual","Within","SINGAPORE_TRINIDAD AND TOBAGO",0.251047647964453
"Multiannual","Within","SINGAPORE_VENEZUELA",0.298343082512125
"Multiannual","Within","SINGAPORE_VIET NAM",0.353297177127701
"Multiannual","Within","SRI LANKA_SURINAME",0.198568371913005
"Multiannual","Within","SRI LANKA_TAIWAN",0.163301874693
"Multiannual","Within","SRI LANKA_THAILAND",0.178718676617926
"Multiannual","Within","SRI LANKA_TRINIDAD AND TOBAGO",0.0790699777102375
"Multiannual","Within","SRI LANKA_VENEZUELA",0.180895262325016
"Multiannual","Within","SRI LANKA_VIET NAM",0.282067986063277
"Multiannual","Within","SURINAME_TAIWAN",0.300173639526361
"Multiannual","Within","SURINAME_THAILAND",0.223826939133594
"Multiannual","Within","SURINAME_TRINIDAD AND TOBAGO",0.237796542807713
"Multiannual","Within","SURINAME_VENEZUELA",0.116854673859523
"Multiannual","Within","SURINAME_VIET NAM",0.215676777538186
"Multiannual","Within","TAIWAN_THAILAND",0.427287215187523
"Multiannual","Within","TAIWAN_TRINIDAD AND TOBAGO",0.26175591643899
"Multiannual","Within","TAIWAN_VENEZUELA",0.237648948554316
"Multiannual","Within","TAIWAN_VIET NAM",0.216367656020347
"Multiannual","Within","THAILAND_TRINIDAD AND TOBAGO",0.231788439372029
"Multiannual","Within","THAILAND_VENEZUELA",0.254903574648181
"Multiannual","Within","THAILAND_VIET NAM",0.36424612037077
"Multiannual","Within","TRINIDAD AND TOBAGO_VENEZUELA",0.202244217223709
"Multiannual","Within","TRINIDAD AND TOBAGO_VIET NAM",0.171707291321334
"Multiannual","Within","VENEZUELA_VIET NAM",0.254786004996204
