Original_Index,Country,WHO_Region,Year,Cases,Deaths,DALY_2015_GHE,Population_1000s
1075,France,EURO,1991,,,,57237702
1076,France,EURO,1992,,,,57496974
1077,France,EURO,1993,,,,57744820
1078,France,EURO,1994,,,,57990661
1079,France,EURO,1995,,,,58241791
1080,France,EURO,1996,,,,58499689
1081,France,EURO,1997,,,,58763395
1082,France,EURO,1998,,,,59034921
1083,France,EURO,1999,,,,59316107
1084,France,EURO,2000,,,,59608201
1085,France,EURO,2001,,,,59911252
1086,France,EURO,2002,,,,60225076
1087,France,EURO,2003,,,,60550097
1088,France,EURO,2004,,,,60886607
1089,France,EURO,2005,,,,61233900
1090,France,EURO,2006,,,,61592884
1091,France,EURO,2007,,,,61960950
1092,France,EURO,2008,56,,,62329567
1093,France,EURO,2009,64,,,62687521
1094,France,EURO,2010,594,,0,63026740
1095,France,EURO,2011,55,,,63343577
1096,France,EURO,2012,110,,,63639873
1097,France,EURO,2013,270,,,63919917
1098,France,EURO,2014,208,,,64190638
2580,Portugal,EURO,1990,,,0,9953327
2581,Portugal,EURO,1991,,,,9974195
2582,Portugal,EURO,1992,,,,10009576
2583,Portugal,EURO,1993,,,,10054996
2584,Portugal,EURO,1994,,,,10103443
2585,Portugal,EURO,1995,,,,10149735
2586,Portugal,EURO,1996,,,,10192394
2587,Portugal,EURO,1997,,,,10232884
2588,Portugal,EURO,1998,,,,10272286
2589,Portugal,EURO,1999,,,,10312611
2590,Portugal,EURO,2000,,,,10355117
2591,Portugal,EURO,2001,,,,10399312
2592,Portugal,EURO,2002,,,,10443668
2593,Portugal,EURO,2003,,,,10487113
2594,Portugal,EURO,2004,,,,10528268
2595,Portugal,EURO,2005,,,,10565723
2596,Portugal,EURO,2006,,,,10599951
2597,Portugal,EURO,2007,,,,10630120
2598,Portugal,EURO,2008,,,,10652099
2599,Portugal,EURO,2009,,,,10660616
2600,Portugal,EURO,2010,,,,10652321
2601,Portugal,EURO,2011,,,,10625330
2602,Portugal,EURO,2012,,,,10581821
2603,Portugal,EURO,2013,,,,10527674
2604,Portugal,EURO,2014,,,,10471168
2060,Myanmar,SEARO,1990,6318,179,0,40626250
2061,Myanmar,SEARO,1991,8055,282,,41190156
2062,Myanmar,SEARO,1992,1685,37,,41711465
2063,Myanmar,SEARO,1993,2279,67,,42209778
2064,Myanmar,SEARO,1994,11647,461,,42712223
2065,Myanmar,SEARO,1995,2477,53,,43237792
2066,Myanmar,SEARO,1996,1655,18,,43793310
2067,Myanmar,SEARO,1997,3993,76,,44371525
2068,Myanmar,SEARO,1998,8978,14,,44959935
2069,Myanmar,SEARO,1999,12918,88,,45539435
2070,Myanmar,SEARO,2000,1884,14,19600,46095462
2071,Myanmar,SEARO,2001,15695,204,,46627994
2072,Myanmar,SEARO,2002,16047,170,,47140220
2073,Myanmar,SEARO,2003,7907,78,,47624894
2074,Myanmar,SEARO,2004,7369,79,,48073707
2075,Myanmar,SEARO,2005,17454,169,31800,48482614
2076,Myanmar,SEARO,2006,11383,128,,48846474
2077,Myanmar,SEARO,2007,15285,2,,49171586
2078,Myanmar,SEARO,2008,14480,3,,49479752
2079,Myanmar,SEARO,2009,24287,2,,49800690
2080,Myanmar,SEARO,2010,16529,117,32800,50155896
2081,Myanmar,SEARO,2011,4738,16,,50553031
2082,Myanmar,SEARO,2012,6433,26,,50986514
2083,Myanmar,SEARO,2013,20255,84,,51448196
2084,Myanmar,SEARO,2014,13806,89,,51924182
2551,Poland,EURO,1990,,,0,37954553
2552,Poland,EURO,1991,,,,38077213
2553,Poland,EURO,1992,,,,38191777
2554,Poland,EURO,1993,,,,38295474
2555,Poland,EURO,1994,,,,38383516
2556,Poland,EURO,1995,,,,38452632
2557,Poland,EURO,1996,,,,38503607
2558,Poland,EURO,1997,,,,38538730
2559,Poland,EURO,1998,,,,38558054
2560,Poland,EURO,1999,,,,38561694
2561,Poland,EURO,2000,,,,38550495
2562,Poland,EURO,2001,,,,38524005
2563,Poland,EURO,2002,,,,38484472
2564,Poland,EURO,2003,,,,38438826
2565,Poland,EURO,2004,,,,38396066
2566,Poland,EURO,2005,,,,38362666
2567,Poland,EURO,2006,,,,38341036
2568,Poland,EURO,2007,,,,38329585
2569,Poland,EURO,2008,2,,,38325689
2570,Poland,EURO,2009,4,,,38324870
2571,Poland,EURO,2010,6,,,38323402
2572,Poland,EURO,2011,5,,,38320947
2573,Poland,EURO,2012,5,,,38317404
2574,Poland,EURO,2013,13,,,38309451
2575,Poland,EURO,2014,15,,,38293060
1973,Micronesia (Federated States of),WPRO,1990,,,0,96331
1974,Micronesia (Federated States of),WPRO,1991,,,,98799
1975,Micronesia (Federated States of),WPRO,1992,,,,101413
1976,Micronesia (Federated States of),WPRO,1993,0,,,103934
1977,Micronesia (Federated States of),WPRO,1994,0,,,106057
1978,Micronesia (Federated States of),WPRO,1995,66,,,107556
1979,Micronesia (Federated States of),WPRO,1996,67,,,108344
1980,Micronesia (Federated States of),WPRO,1997,,,,108502
1981,Micronesia (Federated States of),WPRO,1998,315,0,,108238
1982,Micronesia (Federated States of),WPRO,1999,0,,,107816
1983,Micronesia (Federated States of),WPRO,2000,14,,100,107432
1984,Micronesia (Federated States of),WPRO,2001,,,,107165
1985,Micronesia (Federated States of),WPRO,2002,,,,106983
1986,Micronesia (Federated States of),WPRO,2003,,,,106816
1987,Micronesia (Federated States of),WPRO,2004,,,,106577
1988,Micronesia (Federated States of),WPRO,2005,,,100,106196
1989,Micronesia (Federated States of),WPRO,2006,,,,105684
1990,Micronesia (Federated States of),WPRO,2007,,,,105078
1991,Micronesia (Federated States of),WPRO,2008,,,,104478
1992,Micronesia (Federated States of),WPRO,2009,,,,103960
1993,Micronesia (Federated States of),WPRO,2010,,,0,103616
1994,Micronesia (Federated States of),WPRO,2011,,,,103468
1995,Micronesia (Federated States of),WPRO,2012,,,,103503
1996,Micronesia (Federated States of),WPRO,2013,,,,103702
1997,Micronesia (Federated States of),WPRO,2014,,,,104015
204,Bahamas,PAHO,1990,2,0,0,256336
205,Bahamas,PAHO,1991,0,0,,261116
206,Bahamas,PAHO,1992,0,0,,266134
207,Bahamas,PAHO,1993,0,0,,271165
208,Bahamas,PAHO,1994,0,0,,275895
209,Bahamas,PAHO,1995,1,0,,280150
210,Bahamas,PAHO,1996,0,0,,283790
211,Bahamas,PAHO,1997,0,0,,286970
212,Bahamas,PAHO,1998,336,0,,290060
213,Bahamas,PAHO,1999,0,0,,293572
214,Bahamas,PAHO,2000,0,0,0,297890
215,Bahamas,PAHO,2001,0,0,,303135
216,Bahamas,PAHO,2002,0,0,,309157
217,Bahamas,PAHO,2003,180,0,,315746
218,Bahamas,PAHO,2004,1,0,,322526
219,Bahamas,PAHO,2005,0,0,0,329249
220,Bahamas,PAHO,2006,1,0,,335830
221,Bahamas,PAHO,2007,0,0,,342328
222,Bahamas,PAHO,2008,1,0,,348676
223,Bahamas,PAHO,2009,0,0,,354856
224,Bahamas,PAHO,2010,10,4,100,360832
225,Bahamas,PAHO,2011,7000,0,,366568
226,Bahamas,PAHO,2012,5,0,,372039
227,Bahamas,PAHO,2013,3,0,,377240
228,Bahamas,PAHO,2014,146,0,,382169
2261,Nicaragua,PAHO,1990,4137,0,0,4144565
2262,Nicaragua,PAHO,1991,1885,0,,4236801
2263,Nicaragua,PAHO,1992,5495,4,,4331277
2264,Nicaragua,PAHO,1993,8938,2,,4426580
2265,Nicaragua,PAHO,1994,20469,6,,4520725
2266,Nicaragua,PAHO,1995,19260,0,,4612228
2267,Nicaragua,PAHO,1996,2792,0,,4700779
2268,Nicaragua,PAHO,1997,3126,0,,4786640
2269,Nicaragua,PAHO,1998,13592,7,,4869626
2270,Nicaragua,PAHO,1999,10401,12,,4949660
2271,Nicaragua,PAHO,2000,6681,4,700,5026796
2272,Nicaragua,PAHO,2001,1188,21,,5100750
2273,Nicaragua,PAHO,2002,2157,12,,5171734
2274,Nicaragua,PAHO,2003,2562,4,,5240879
2275,Nicaragua,PAHO,2004,1035,2,,5309703
2276,Nicaragua,PAHO,2005,1735,12,900,5379328
2277,Nicaragua,PAHO,2006,1350,1,,5450211
2278,Nicaragua,PAHO,2007,1415,12,,5522106
2279,Nicaragua,PAHO,2008,1424,5,,5594506
2280,Nicaragua,PAHO,2009,17140,11,,5666581
2281,Nicaragua,PAHO,2010,6261,9,1300,5737723
2282,Nicaragua,PAHO,2011,11888,1,,5807820
2283,Nicaragua,PAHO,2012,30499,5,,5877108
2284,Nicaragua,PAHO,2013,77179,20,,5945747
2285,Nicaragua,PAHO,2014,35430,0,,6013997
900,Dominican Republic,PAHO,1990,39,0,0,7183647
901,Dominican Republic,PAHO,1991,24,0,,7325622
902,Dominican Republic,PAHO,1992,107,0,,7468551
903,Dominican Republic,PAHO,1993,138,0,,7611465
904,Dominican Republic,PAHO,1994,1211,8,,7753052
905,Dominican Republic,PAHO,1995,249,2,,7892423
906,Dominican Republic,PAHO,1996,89,2,,8029113
907,Dominican Republic,PAHO,1997,416,6,,8163472
908,Dominican Republic,PAHO,1998,3049,10,,8296375
909,Dominican Republic,PAHO,1999,1030,15,,8429112
910,Dominican Republic,PAHO,2000,3346,6,2500,8562622
911,Dominican Republic,PAHO,2001,3584,0,,8697126
912,Dominican Republic,PAHO,2002,3042,14,,8832285
913,Dominican Republic,PAHO,2003,5659,75,,8967760
914,Dominican Republic,PAHO,2004,2476,13,,9102998
915,Dominican Republic,PAHO,2005,2860,18,4700,9237566
916,Dominican Republic,PAHO,2006,6143,53,,9371338
917,Dominican Republic,PAHO,2007,9628,47,,9504353
918,Dominican Republic,PAHO,2008,4333,38,,9636520
919,Dominican Republic,PAHO,2009,8292,52,,9767758
920,Dominican Republic,PAHO,2010,11519,51,8300,9897985
921,Dominican Republic,PAHO,2011,2339,2,,10027095
922,Dominican Republic,PAHO,2012,9665,71,,10154950
923,Dominican Republic,PAHO,2013,16658,111,,10281296
924,Dominican Republic,PAHO,2014,6274,62,,10405844
3044,Thailand,SEARO,1990,92002,414,0,56582821
3045,Thailand,SEARO,1991,43511,137,,57258401
3046,Thailand,SEARO,1992,41125,136,,57837878
3047,Thailand,SEARO,1993,67017,222,,58364891
3048,Thailand,SEARO,1994,51688,140,,58901666
3049,Thailand,SEARO,1995,59911,183,,59491790
3050,Thailand,SEARO,1996,38109,114,,60151472
3051,Thailand,SEARO,1997,99150,227,,60863506
3052,Thailand,SEARO,1998,126348,85,,61597283
3053,Thailand,SEARO,1999,24826,56,,62306651
3054,Thailand,SEARO,2000,18617,32,16500,62958021
3055,Thailand,SEARO,2001,139327,245,,63543322
3056,Thailand,SEARO,2002,114800,176,,64073164
3057,Thailand,SEARO,2003,62767,73,,64554952
3058,Thailand,SEARO,2004,38367,48,,65002231
3059,Thailand,SEARO,2005,45893,71,12800,65425470
3060,Thailand,SEARO,2006,42456,59,,65824164
3061,Thailand,SEARO,2007,62949,67,,66195615
3062,Thailand,SEARO,2008,89626,102,,66545760
3063,Thailand,SEARO,2009,25194,2,,66881867
3064,Thailand,SEARO,2010,116947,139,16200,67208808
3065,Thailand,SEARO,2011,69800,63,,67530130
3066,Thailand,SEARO,2012,79594,87,,67843979
3067,Thailand,SEARO,2013,154773,136,,68143065
3068,Thailand,SEARO,2014,41083,49,,68416772
3131,Tonga,WPRO,1990,896,,0,95153
3132,Tonga,WPRO,1991,122,,,95333
3133,Tonga,WPRO,1992,35,,,95496
3134,Tonga,WPRO,1993,9,,,95644
3135,Tonga,WPRO,1994,1,,,95833
3136,Tonga,WPRO,1995,0,,,96076
3137,Tonga,WPRO,1996,3,,,96369
3138,Tonga,WPRO,1997,0,,,96725
3139,Tonga,WPRO,1998,460,1,,97135
3140,Tonga,WPRO,1999,0,,,97591
3141,Tonga,WPRO,2000,0,,300,98082
3142,Tonga,WPRO,2001,0,,,98611
3143,Tonga,WPRO,2002,0,,,99184
3144,Tonga,WPRO,2003,80,6,,99789
3145,Tonga,WPRO,2004,3,0,,100406
3146,Tonga,WPRO,2005,0,0,100,101041
3147,Tonga,WPRO,2006,0,0,,101689
3148,Tonga,WPRO,2007,62,0,,102357
3149,Tonga,WPRO,2008,195,0,,103005
3150,Tonga,WPRO,2009,273,0,,103604
3151,Tonga,WPRO,2010,30,0,200,104137
3152,Tonga,WPRO,2011,0,0,,104577
3153,Tonga,WPRO,2012,0,0,,104951
3154,Tonga,WPRO,2013,,,,105328
3155,Tonga,WPRO,2014,10,,,105782
3189,Turks and Caicos Islands,PAHO,1990,0,0,0,11552
3190,Turks and Caicos Islands,PAHO,1991,0,0,,12206
3191,Turks and Caicos Islands,PAHO,1992,0,0,,12968
3192,Turks and Caicos Islands,PAHO,1993,0,0,,13789
3193,Turks and Caicos Islands,PAHO,1994,0,0,,14597
3194,Turks and Caicos Islands,PAHO,1995,0,0,,15332
3195,Turks and Caicos Islands,PAHO,1996,0,0,,15966
3196,Turks and Caicos Islands,PAHO,1997,0,0,,16528
3197,Turks and Caicos Islands,PAHO,1998,0,0,,17115
3198,Turks and Caicos Islands,PAHO,1999,0,0,,17864
3199,Turks and Caicos Islands,PAHO,2000,0,0,,18873
3200,Turks and Caicos Islands,PAHO,2001,0,0,,20185
3201,Turks and Caicos Islands,PAHO,2002,0,0,,21742
3202,Turks and Caicos Islands,PAHO,2003,2,0,,23410
3203,Turks and Caicos Islands,PAHO,2004,1,0,,25028
3204,Turks and Caicos Islands,PAHO,2005,1,0,,26448
3205,Turks and Caicos Islands,PAHO,2006,0,0,,27642
3206,Turks and Caicos Islands,PAHO,2007,0,0,,28640
3207,Turks and Caicos Islands,PAHO,2008,0,0,,29481
3208,Turks and Caicos Islands,PAHO,2009,0,0,,30245
3209,Turks and Caicos Islands,PAHO,2010,0,0,,30994
3210,Turks and Caicos Islands,PAHO,2011,24,0,,31731
3211,Turks and Caicos Islands,PAHO,2012,16,0,,32431
3212,Turks and Caicos Islands,PAHO,2013,5,0,,33108
3213,Turks and Caicos Islands,PAHO,2014,252,0,,33739
30,Anguilla,PAHO,1990,12,0,0,8334
31,Anguilla,PAHO,1991,0,0,,8666
32,Anguilla,PAHO,1992,0,0,,8981
33,Anguilla,PAHO,1993,0,0,,9266
34,Anguilla,PAHO,1994,0,0,,9537
35,Anguilla,PAHO,1995,4,0,,9802
36,Anguilla,PAHO,1996,1,0,,10058
37,Anguilla,PAHO,1997,0,0,,10303
38,Anguilla,PAHO,1998,0,0,,10548
39,Anguilla,PAHO,1999,12,0,,10793
40,Anguilla,PAHO,2000,3,0,,11070
41,Anguilla,PAHO,2001,25,0,,11372
42,Anguilla,PAHO,2002,5,0,,11692
43,Anguilla,PAHO,2003,2,0,,12021
44,Anguilla,PAHO,2004,0,0,,12339
45,Anguilla,PAHO,2005,0,0,,12638
46,Anguilla,PAHO,2006,0,0,,12903
47,Anguilla,PAHO,2007,0,0,,13150
48,Anguilla,PAHO,2008,9,0,,13360
49,Anguilla,PAHO,2009,0,0,,13565
50,Anguilla,PAHO,2010,1,0,,13769
51,Anguilla,PAHO,2011,9,0,,13951
52,Anguilla,PAHO,2012,9,0,,14129
53,Anguilla,PAHO,2013,8,0,,14299
54,Anguilla,PAHO,2014,86,0,,14459
2725,Saint Lucia,PAHO,1990,2,0,0,138185
2726,Saint Lucia,PAHO,1991,4,0,,140156
2727,Saint Lucia,PAHO,1992,0,0,,141925
2728,Saint Lucia,PAHO,1993,5,0,,143565
2729,Saint Lucia,PAHO,1994,0,0,,145247
2730,Saint Lucia,PAHO,1995,52,0,,147044
2731,Saint Lucia,PAHO,1996,65,0,,149004
2732,Saint Lucia,PAHO,1997,14,0,,151086
2733,Saint Lucia,PAHO,1998,3,0,,153183
2734,Saint Lucia,PAHO,1999,3,0,,155172
2735,Saint Lucia,PAHO,2000,0,0,100,156949
2736,Saint Lucia,PAHO,2001,292,0,,158464
2737,Saint Lucia,PAHO,2002,51,0,,159763
2738,Saint Lucia,PAHO,2003,5,0,,160973
2739,Saint Lucia,PAHO,2004,11,0,,162251
2740,Saint Lucia,PAHO,2005,1,0,0,163714
2741,Saint Lucia,PAHO,2006,30,0,,165407
2742,Saint Lucia,PAHO,2007,39,0,,167288
2743,Saint Lucia,PAHO,2008,98,0,,169220
2744,Saint Lucia,PAHO,2009,18,0,,171022
2745,Saint Lucia,PAHO,2010,74,0,100,172580
2746,Saint Lucia,PAHO,2011,756,1,,173832
2747,Saint Lucia,PAHO,2012,33,0,,174835
2748,Saint Lucia,PAHO,2013,234,2,,175660
2749,Saint Lucia,PAHO,2014,167,0,,176421
2377,Palau,WPRO,1990,,,0,15088
2378,Palau,WPRO,1991,0,,,15474
2379,Palau,WPRO,1992,0,,,15894
2380,Palau,WPRO,1993,0,,,16342
2381,Palau,WPRO,1994,0,,,16806
2382,Palau,WPRO,1995,857,,,17253
2383,Palau,WPRO,1996,0,,,17691
